observer, scene, part_A, part_B, distortion_A, distortion_B, level_A, level_B, is_A_selected
"049", "head2", "r17", "r7", "jpg", "noise", 2.000000, 2.000000, 1
"049", "head2", "r13", "m3", "smooth", "smooth", 1.000000, 2.000000, 1
"049", "head2", "r6", "r13", "jpg", "noise", 2.000000, 2.000000, 1
"049", "head2", "r17", "r13", "jpg", "resample", 2.000000, 2.000000, 1
"049", "head2", "r15", "m3", "smooth", "smooth", 1.000000, 2.000000, 1
"049", "head2", "r17", "r13", "jpg", "noise", 2.000000, 2.000000, 1
"049", "head2", "m3", "r16", "jpg", "noise", 1.000000, 2.000000, 0
"049", "head2", "r15", "m4", "jpg", "resample", 1.000000, 2.000000, 1
"049", "head2", "r11", "m0", "jpg", "simp", 2.000000, 2.000000, 0
"049", "head2", "r9", "r17", "jpg", "jpg", 1.000000, 2.000000, 0
"049", "head2", "m1", "m3", "resample", "smooth", 1.000000, 2.000000, 1
"049", "head2", "r11", "m4", "noise", "smooth", 1.000000, 2.000000, 1
"049", "head2", "r15", "r18", "resample", "resample", 1.000000, 1.000000, 0
"049", "head2", "r7", "r18", "simp", "simp", 1.000000, 2.000000, 1
"049", "head2", "r11", "ref", "noise", "ref", 1.000000, 4.000000, 1
"049", "head2", "r14", "r18", "simp", "simp", 1.000000, 2.000000, 1
"049", "head2", "m2", "r6", "jpg", "simp", 2.000000, 2.000000, 1
"049", "head2", "r15", "r11", "resample", "simp", 1.000000, 1.000000, 0
"049", "head2", "r17", "ref", "resample", "ref", 2.000000, 3.000000, 0
"049", "head2", "r15", "r11", "resample", "noise", 1.000000, 1.000000, 1
"049", "head2", "r15", "ref", "resample", "ref", 1.000000, 1.000000, 1
"049", "head2", "r15", "r6", "resample", "noise", 1.000000, 1.000000, 1
"049", "head2", "r13", "r12", "noise", "resample", 1.000000, 2.000000, 0
"049", "head2", "m3", "r6", "jpg", "simp", 2.000000, 2.000000, 0
"049", "head2", "m4", "r11", "resample", "noise", 1.000000, 1.000000, 0
"049", "head2", "r13", "r11", "simp", "noise", 1.000000, 1.000000, 1
"049", "head2", "r9", "r12", "resample", "resample", 2.000000, 2.000000, 0
"049", "head2", "r7", "r11", "jpg", "jpg", 1.000000, 1.000000, 1
"049", "head2", "r10", "r17", "smooth", "resample", 1.000000, 2.000000, 1
"049", "head2", "r6", "r11", "smooth", "noise", 1.000000, 1.000000, 0
"049", "head2", "r6", "r7", "simp", "simp", 2.000000, 2.000000, 1
"049", "head2", "r11", "r10", "jpg", "jpg", 1.000000, 2.000000, 1
"049", "head2", "m4", "r13", "jpg", "simp", 2.000000, 2.000000, 1
"049", "head2", "m0", "r17", "resample", "resample", 1.000000, 2.000000, 0
"049", "head2", "m4", "r11", "jpg", "jpg", 2.000000, 2.000000, 1
"049", "head2", "m0", "r12", "resample", "noise", 2.000000, 2.000000, 0
"049", "head2", "m5", "r11", "noise", "noise", 1.000000, 1.000000, 1
"049", "head2", "r7", "r9", "resample", "noise", 1.000000, 1.000000, 0
"049", "head2", "r17", "r12", "jpg", "resample", 2.000000, 2.000000, 0
"049", "head2", "r9", "r11", "smooth", "noise", 1.000000, 1.000000, 1
"049", "head2", "m4", "r11", "smooth", "noise", 1.000000, 1.000000, 1
"049", "head2", "r15", "r8", "resample", "smooth", 1.000000, 2.000000, 0
"049", "head2", "m5", "m3", "resample", "resample", 1.000000, 2.000000, 1
"049", "head2", "r17", "m3", "noise", "resample", 1.000000, 2.000000, 1
"049", "head2", "r13", "r11", "smooth", "noise", 1.000000, 1.000000, 1
"049", "head2", "r15", "r14", "resample", "smooth", 1.000000, 2.000000, 0
"049", "head2", "r8", "r18", "jpg", "simp", 1.000000, 2.000000, 1
"049", "head2", "m5", "r17", "jpg", "simp", 1.000000, 2.000000, 0
"049", "head2", "r12", "m4", "resample", "noise", 2.000000, 2.000000, 0
"049", "head2", "r12", "r12", "noise", "resample", 1.000000, 2.000000, 0
"049", "head2", "r14", "m0", "jpg", "resample", 1.000000, 2.000000, 1
"049", "head2", "r8", "r18", "resample", "simp", 1.000000, 2.000000, 1
"049", "head2", "r10", "r18", "noise", "simp", 1.000000, 2.000000, 0
"049", "head2", "m1", "m4", "jpg", "jpg", 2.000000, 2.000000, 0
"049", "head2", "r10", "m1", "resample", "simp", 2.000000, 2.000000, 0
"049", "head2", "r16", "r17", "smooth", "resample", 1.000000, 2.000000, 1
"049", "head2", "r15", "r18", "resample", "smooth", 1.000000, 2.000000, 1
"049", "head2", "r6", "m2", "simp", "smooth", 2.000000, 2.000000, 1
"049", "head2", "m3", "r14", "jpg", "jpg", 1.000000, 2.000000, 1
"049", "head2", "m5", "r18", "jpg", "simp", 1.000000, 2.000000, 0
"049", "head2", "r11", "m3", "noise", "resample", 1.000000, 2.000000, 0
"049", "head2", "r12", "r11", "resample", "smooth", 2.000000, 2.000000, 1
"049", "head2", "r11", "ref", "noise", "ref", 1.000000, 0.000000, 0
"049", "head2", "r15", "r17", "jpg", "resample", 1.000000, 2.000000, 0
"049", "head2", "r11", "r14", "jpg", "jpg", 1.000000, 2.000000, 0
"049", "head2", "m2", "r6", "resample", "simp", 1.000000, 2.000000, 0
"049", "head2", "r11", "m0", "jpg", "resample", 1.000000, 2.000000, 0
"052", "head2", "m2", "r11", "jpg", "noise", 1.000000, 2.000000, 1
"052", "head2", "r14", "m4", "resample", "resample", 1.000000, 2.000000, 1
"052", "head2", "r16", "r11", "jpg", "resample", 2.000000, 2.000000, 0
"052", "head2", "m0", "r15", "simp", "simp", 2.000000, 2.000000, 1
"052", "head2", "m3", "m3", "smooth", "smooth", 1.000000, 2.000000, 1
"052", "head2", "r16", "r17", "jpg", "jpg", 1.000000, 1.000000, 0
"052", "head2", "m5", "ref", "resample", "ref", 2.000000, 2.000000, 0
"052", "head2", "r9", "r16", "resample", "noise", 2.000000, 2.000000, 0
"052", "head2", "r7", "r18", "smooth", "resample", 1.000000, 2.000000, 1
"052", "head2", "m2", "m2", "resample", "noise", 1.000000, 2.000000, 1
"052", "head2", "r14", "ref", "resample", "ref", 1.000000, 3.000000, 0
"052", "head2", "m2", "r11", "noise", "noise", 1.000000, 2.000000, 0
"052", "head2", "r7", "r16", "jpg", "jpg", 1.000000, 2.000000, 1
"052", "head2", "r16", "r9", "resample", "simp", 1.000000, 1.000000, 0
"052", "head2", "r7", "r18", "smooth", "smooth", 1.000000, 1.000000, 1
"052", "head2", "r14", "r9", "resample", "smooth", 1.000000, 1.000000, 1
"052", "head2", "r7", "r11", "smooth", "noise", 2.000000, 2.000000, 1
"052", "head2", "r8", "r8", "resample", "noise", 2.000000, 2.000000, 1
"052", "head2", "r10", "r11", "simp", "simp", 2.000000, 2.000000, 0
"052", "head2", "r15", "r11", "jpg", "resample", 2.000000, 2.000000, 0
"052", "head2", "r8", "r16", "resample", "resample", 1.000000, 1.000000, 1
"052", "head2", "r14", "r6", "resample", "simp", 1.000000, 1.000000, 1
"052", "head2", "m2", "r15", "noise", "noise", 1.000000, 1.000000, 1
"052", "head2", "r6", "r16", "jpg", "jpg", 2.000000, 2.000000, 0
"052", "head2", "r14", "r10", "resample", "smooth", 1.000000, 1.000000, 1
"052", "head2", "r11", "m3", "resample", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r14", "r16", "resample", "resample", 1.000000, 1.000000, 1
"052", "head2", "r16", "m2", "resample", "resample", 1.000000, 2.000000, 0
"052", "head2", "r15", "m5", "resample", "resample", 1.000000, 2.000000, 1
"052", "head2", "m2", "r11", "simp", "noise", 1.000000, 2.000000, 0
"052", "head2", "r11", "r6", "resample", "simp", 2.000000, 2.000000, 1
"052", "head2", "r7", "m5", "smooth", "noise", 1.000000, 1.000000, 1
"052", "head2", "m3", "m1", "jpg", "smooth", 1.000000, 2.000000, 0
"052", "head2", "r16", "r10", "jpg", "simp", 1.000000, 1.000000, 0
"052", "head2", "r11", "r11", "smooth", "noise", 2.000000, 2.000000, 0
"052", "head2", "m5", "r11", "simp", "noise", 2.000000, 2.000000, 0
"052", "head2", "r14", "r17", "resample", "simp", 1.000000, 1.000000, 0
"052", "head2", "m1", "r11", "jpg", "simp", 2.000000, 2.000000, 0
"052", "head2", "r11", "m5", "simp", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r11", "m2", "resample", "noise", 1.000000, 1.000000, 0
"052", "head2", "r14", "r16", "resample", "smooth", 1.000000, 1.000000, 0
"052", "head2", "m5", "r14", "resample", "resample", 1.000000, 1.000000, 1
"052", "head2", "r9", "r16", "noise", "noise", 2.000000, 2.000000, 1
"052", "head2", "r7", "r13", "resample", "simp", 2.000000, 2.000000, 0
"052", "head2", "r16", "r11", "resample", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r8", "r17", "resample", "smooth", 2.000000, 2.000000, 0
"052", "head2", "r13", "r7", "simp", "smooth", 1.000000, 1.000000, 1
"052", "head2", "r9", "r16", "resample", "noise", 1.000000, 2.000000, 1
"052", "head2", "r16", "r15", "jpg", "resample", 1.000000, 2.000000, 0
"052", "head2", "r14", "r16", "resample", "resample", 1.000000, 2.000000, 0
"052", "head2", "r10", "r16", "noise", "noise", 2.000000, 2.000000, 0
"052", "head2", "r6", "m5", "noise", "resample", 1.000000, 2.000000, 1
"052", "head2", "r16", "r16", "resample", "noise", 1.000000, 1.000000, 0
"052", "head2", "m5", "r11", "jpg", "noise", 1.000000, 2.000000, 0
"052", "head2", "r14", "m0", "resample", "simp", 1.000000, 1.000000, 1
"052", "head2", "r11", "r16", "jpg", "jpg", 1.000000, 2.000000, 0
"052", "head2", "r14", "r17", "resample", "noise", 1.000000, 2.000000, 0
"052", "head2", "r9", "r16", "jpg", "noise", 2.000000, 2.000000, 0
"052", "head2", "r13", "r16", "jpg", "noise", 2.000000, 2.000000, 0
"052", "head2", "r14", "r13", "resample", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r14", "r10", "resample", "smooth", 1.000000, 2.000000, 1
"052", "head2", "r14", "r15", "resample", "smooth", 1.000000, 2.000000, 0
"052", "head2", "r7", "r11", "noise", "resample", 1.000000, 2.000000, 1
"052", "head2", "m2", "m1", "smooth", "noise", 1.000000, 1.000000, 0
"052", "head2", "r9", "r16", "jpg", "jpg", 1.000000, 2.000000, 1
"052", "head2", "r7", "r14", "smooth", "smooth", 1.000000, 2.000000, 0
"052", "head2", "m4", "r16", "resample", "resample", 1.000000, 1.000000, 0
"052", "head2", "r12", "m2", "jpg", "smooth", 1.000000, 1.000000, 1
"052", "head2", "r10", "r7", "resample", "simp", 1.000000, 2.000000, 0
"052", "head2", "m1", "r11", "resample", "noise", 2.000000, 2.000000, 0
"052", "head2", "r13", "m2", "jpg", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r7", "r12", "smooth", "smooth", 1.000000, 2.000000, 0
"052", "head2", "r8", "r11", "simp", "simp", 2.000000, 2.000000, 0
"052", "head2", "r16", "r7", "simp", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r13", "r16", "resample", "noise", 2.000000, 2.000000, 1
"052", "head2", "r14", "r11", "resample", "noise", 2.000000, 2.000000, 0
"052", "head2", "r16", "r17", "jpg", "simp", 1.000000, 2.000000, 0
"052", "head2", "r12", "r14", "resample", "resample", 1.000000, 1.000000, 1
"052", "head2", "r14", "r18", "simp", "jpg", 1.000000, 2.000000, 1
"052", "head2", "r16", "m1", "resample", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r16", "m3", "resample", "resample", 1.000000, 2.000000, 0
"052", "head2", "r12", "m5", "simp", "resample", 1.000000, 2.000000, 1
"052", "head2", "r16", "r8", "resample", "resample", 1.000000, 2.000000, 0
"052", "head2", "m5", "ref", "resample", "ref", 2.000000, 0.000000, 0
"052", "head2", "r16", "r6", "resample", "noise", 1.000000, 2.000000, 1
"052", "head2", "r14", "m5", "resample", "resample", 1.000000, 2.000000, 1
"052", "head2", "r16", "r18", "resample", "noise", 1.000000, 1.000000, 0
"052", "head2", "m4", "r11", "noise", "noise", 1.000000, 2.000000, 1
"052", "head2", "r12", "r16", "simp", "noise", 2.000000, 2.000000, 1
"052", "head2", "r18", "ref", "simp", "ref", 1.000000, 1.000000, 1
"052", "head2", "m3", "r11", "jpg", "simp", 2.000000, 2.000000, 0
"052", "head2", "r16", "r15", "resample", "simp", 1.000000, 1.000000, 0
"052", "head2", "r11", "r13", "resample", "noise", 2.000000, 2.000000, 0
"052", "head2", "r16", "r14", "jpg", "simp", 1.000000, 1.000000, 0
"052", "head2", "r11", "r14", "resample", "simp", 2.000000, 2.000000, 1
"052", "head2", "r14", "m4", "resample", "smooth", 1.000000, 2.000000, 0
"052", "head2", "m2", "r11", "jpg", "resample", 2.000000, 2.000000, 1
"052", "head2", "r10", "r10", "resample", "resample", 1.000000, 2.000000, 1
"052", "head2", "r16", "r16", "jpg", "simp", 2.000000, 2.000000, 1
"052", "head2", "r14", "r17", "resample", "noise", 1.000000, 1.000000, 0
"052", "head2", "m4", "r7", "smooth", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r14", "r16", "jpg", "jpg", 2.000000, 2.000000, 1
"052", "head2", "m4", "r11", "noise", "noise", 2.000000, 2.000000, 0
"052", "head2", "r14", "r7", "resample", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r11", "r11", "jpg", "resample", 2.000000, 2.000000, 1
"052", "head2", "r14", "r15", "resample", "smooth", 1.000000, 1.000000, 0
"052", "head2", "m5", "r18", "resample", "noise", 2.000000, 2.000000, 0
"052", "head2", "m2", "r9", "smooth", "simp", 1.000000, 2.000000, 0
"052", "head2", "r14", "r16", "jpg", "noise", 1.000000, 2.000000, 1
"052", "head2", "m4", "r16", "jpg", "noise", 1.000000, 2.000000, 0
"052", "head2", "r16", "r14", "resample", "noise", 1.000000, 1.000000, 0
"052", "head2", "r11", "m0", "resample", "simp", 2.000000, 2.000000, 0
"052", "head2", "m4", "r11", "jpg", "resample", 2.000000, 2.000000, 0
"052", "head2", "r13", "r14", "resample", "resample", 1.000000, 1.000000, 0
"052", "head2", "r18", "r14", "jpg", "resample", 1.000000, 1.000000, 1
"052", "head2", "m0", "r16", "jpg", "resample", 1.000000, 1.000000, 1
"052", "head2", "m3", "m0", "smooth", "smooth", 1.000000, 2.000000, 0
"052", "head2", "m5", "r11", "smooth", "noise", 2.000000, 2.000000, 1
"052", "head2", "m1", "r11", "simp", "simp", 2.000000, 2.000000, 0
"052", "head2", "r16", "m5", "resample", "simp", 1.000000, 1.000000, 0
"052", "head2", "r12", "r9", "jpg", "noise", 2.000000, 2.000000, 1
"052", "head2", "m2", "r13", "noise", "smooth", 1.000000, 2.000000, 0
"052", "head2", "m0", "r11", "noise", "noise", 2.000000, 2.000000, 0
"052", "head2", "r16", "r8", "jpg", "resample", 1.000000, 2.000000, 0
"052", "head2", "r8", "r11", "jpg", "resample", 2.000000, 2.000000, 0
"052", "head2", "r18", "r11", "simp", "noise", 2.000000, 2.000000, 1
"052", "head2", "m1", "r14", "resample", "resample", 1.000000, 1.000000, 1
"052", "head2", "r16", "r16", "jpg", "noise", 2.000000, 2.000000, 0
"052", "head2", "r7", "r18", "smooth", "smooth", 1.000000, 2.000000, 1
"052", "head2", "r10", "r11", "resample", "simp", 1.000000, 2.000000, 0
"052", "head2", "r11", "m2", "resample", "noise", 2.000000, 2.000000, 1
"052", "head2", "r14", "m4", "resample", "simp", 1.000000, 1.000000, 0
"052", "head2", "r7", "r14", "smooth", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r9", "r16", "noise", "noise", 1.000000, 2.000000, 0
"052", "head2", "r9", "r11", "smooth", "noise", 2.000000, 2.000000, 1
"052", "head2", "r16", "m1", "resample", "simp", 1.000000, 1.000000, 0
"052", "head2", "m0", "r11", "jpg", "noise", 1.000000, 2.000000, 1
"052", "head2", "r14", "r12", "resample", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r6", "r16", "resample", "noise", 2.000000, 2.000000, 0
"052", "head2", "r16", "r11", "resample", "noise", 1.000000, 1.000000, 0
"052", "head2", "r6", "r16", "jpg", "noise", 1.000000, 2.000000, 0
"052", "head2", "r16", "r12", "jpg", "resample", 1.000000, 2.000000, 0
"052", "head2", "r7", "r16", "smooth", "smooth", 1.000000, 2.000000, 1
"052", "head2", "r17", "r16", "jpg", "noise", 2.000000, 2.000000, 1
"052", "head2", "r18", "r8", "simp", "smooth", 1.000000, 2.000000, 1
"052", "head2", "m0", "m2", "noise", "noise", 1.000000, 1.000000, 1
"052", "head2", "r10", "r11", "noise", "noise", 1.000000, 2.000000, 0
"052", "head2", "m2", "r12", "noise", "noise", 1.000000, 1.000000, 1
"052", "head2", "m0", "r11", "jpg", "resample", 2.000000, 2.000000, 1
"052", "head2", "r11", "m3", "resample", "noise", 2.000000, 2.000000, 1
"052", "head2", "r11", "r13", "simp", "simp", 2.000000, 2.000000, 1
"052", "head2", "r15", "r16", "jpg", "resample", 1.000000, 1.000000, 0
"052", "head2", "r14", "r16", "noise", "noise", 2.000000, 2.000000, 0
"052", "head2", "r7", "m2", "jpg", "noise", 2.000000, 2.000000, 0
"052", "head2", "r14", "r17", "resample", "resample", 1.000000, 1.000000, 0
"052", "head2", "r11", "m5", "simp", "resample", 1.000000, 2.000000, 1
"052", "head2", "m2", "m1", "smooth", "smooth", 1.000000, 2.000000, 0
"052", "head2", "m0", "r16", "resample", "noise", 2.000000, 2.000000, 0
"052", "head2", "m2", "m2", "smooth", "simp", 1.000000, 2.000000, 1
"052", "head2", "m2", "r12", "noise", "noise", 1.000000, 2.000000, 1
"052", "head2", "m0", "r8", "jpg", "noise", 1.000000, 1.000000, 0
"052", "head2", "m3", "r16", "noise", "noise", 1.000000, 2.000000, 1
"052", "head2", "r14", "r8", "resample", "smooth", 1.000000, 1.000000, 0
"052", "head2", "m0", "r11", "simp", "simp", 2.000000, 2.000000, 1
"052", "head2", "r14", "m5", "resample", "noise", 1.000000, 2.000000, 1
"052", "head2", "r10", "r16", "jpg", "jpg", 2.000000, 2.000000, 0
"052", "head2", "m2", "r16", "smooth", "noise", 1.000000, 2.000000, 0
"052", "head2", "r16", "r8", "resample", "simp", 1.000000, 1.000000, 0
"052", "head2", "m4", "r11", "simp", "simp", 2.000000, 2.000000, 1
"052", "head2", "m0", "r14", "resample", "resample", 1.000000, 1.000000, 1
"052", "head2", "r11", "r16", "noise", "noise", 2.000000, 2.000000, 1
"052", "head2", "r16", "r17", "resample", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r15", "r16", "noise", "noise", 2.000000, 2.000000, 1
"052", "head2", "r6", "r16", "resample", "resample", 1.000000, 1.000000, 1
"052", "head2", "m5", "r16", "jpg", "jpg", 2.000000, 2.000000, 0
"052", "head2", "r7", "r6", "smooth", "smooth", 1.000000, 2.000000, 0
"052", "head2", "r14", "r18", "resample", "simp", 1.000000, 1.000000, 0
"052", "head2", "r14", "r6", "resample", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r14", "ref", "resample", "ref", 1.000000, 4.000000, 0
"052", "head2", "r16", "m1", "jpg", "noise", 2.000000, 2.000000, 0
"052", "head2", "r14", "m3", "resample", "simp", 1.000000, 1.000000, 0
"052", "head2", "r7", "r16", "resample", "noise", 1.000000, 2.000000, 1
"052", "head2", "r13", "r16", "noise", "noise", 1.000000, 2.000000, 0
"052", "head2", "r18", "r18", "resample", "simp", 1.000000, 1.000000, 1
"052", "head2", "r11", "r7", "resample", "noise", 2.000000, 2.000000, 1
"052", "head2", "r11", "m2", "simp", "smooth", 2.000000, 2.000000, 0
"052", "head2", "r8", "r8", "jpg", "resample", 1.000000, 2.000000, 1
"052", "head2", "r16", "r17", "resample", "resample", 1.000000, 2.000000, 0
"052", "head2", "m3", "r16", "resample", "resample", 1.000000, 1.000000, 1
"052", "head2", "r10", "r16", "jpg", "jpg", 1.000000, 2.000000, 0
"052", "head2", "m3", "r11", "simp", "simp", 2.000000, 2.000000, 0
"052", "head2", "m1", "r16", "jpg", "resample", 1.000000, 1.000000, 1
"052", "head2", "r16", "r7", "resample", "simp", 1.000000, 1.000000, 0
"052", "head2", "m0", "r11", "smooth", "noise", 1.000000, 2.000000, 0
"052", "head2", "m1", "r11", "smooth", "smooth", 2.000000, 2.000000, 0
"052", "head2", "m1", "r18", "simp", "noise", 1.000000, 2.000000, 0
"052", "head2", "r15", "r8", "noise", "noise", 1.000000, 2.000000, 1
"052", "head2", "m2", "r14", "simp", "noise", 2.000000, 2.000000, 0
"052", "head2", "m3", "r14", "noise", "resample", 1.000000, 2.000000, 0
"052", "head2", "m0", "r13", "jpg", "simp", 2.000000, 2.000000, 1
"052", "head2", "r7", "r11", "noise", "jpg", 1.000000, 2.000000, 1
"052", "head2", "r8", "r13", "simp", "simp", 2.000000, 2.000000, 1
"052", "head2", "r14", "r11", "jpg", "simp", 2.000000, 2.000000, 1
"052", "head2", "r16", "r17", "noise", "noise", 1.000000, 2.000000, 0
"052", "head2", "r7", "r14", "noise", "noise", 1.000000, 2.000000, 0
"052", "head2", "m1", "m5", "simp", "smooth", 1.000000, 2.000000, 0
"052", "head2", "r18", "r17", "smooth", "noise", 1.000000, 1.000000, 0
"052", "head2", "r11", "r8", "smooth", "noise", 2.000000, 2.000000, 1
"052", "head2", "m3", "m1", "resample", "simp", 1.000000, 1.000000, 1
"052", "head2", "m0", "m2", "jpg", "smooth", 2.000000, 2.000000, 0
"052", "head2", "r12", "r14", "jpg", "noise", 1.000000, 2.000000, 1
"052", "head2", "r15", "r17", "resample", "noise", 1.000000, 1.000000, 1
"052", "head2", "r11", "m0", "resample", "smooth", 1.000000, 2.000000, 1
"052", "head2", "r9", "m1", "noise", "noise", 1.000000, 2.000000, 1
"052", "head2", "m1", "r14", "simp", "simp", 1.000000, 1.000000, 0
"052", "head2", "r13", "r14", "noise", "noise", 2.000000, 2.000000, 0
"052", "head2", "r6", "r14", "jpg", "simp", 2.000000, 2.000000, 0
"052", "head2", "m1", "r16", "simp", "noise", 1.000000, 1.000000, 0
"052", "head2", "m3", "m1", "jpg", "simp", 2.000000, 2.000000, 1
"052", "head2", "m1", "r14", "noise", "noise", 1.000000, 2.000000, 0
"052", "head2", "m3", "r7", "simp", "simp", 1.000000, 1.000000, 1
"052", "head2", "m1", "r10", "simp", "smooth", 1.000000, 1.000000, 0
"052", "head2", "r15", "m1", "jpg", "simp", 1.000000, 1.000000, 1
"052", "head2", "r11", "r17", "simp", "noise", 1.000000, 1.000000, 0
"052", "head2", "m1", "r8", "simp", "noise", 1.000000, 1.000000, 1
"052", "head2", "m1", "r9", "simp", "smooth", 1.000000, 1.000000, 0
"052", "head2", "m2", "r8", "simp", "noise", 1.000000, 2.000000, 1
"052", "head2", "r18", "m1", "jpg", "simp", 1.000000, 1.000000, 1
"052", "head2", "m1", "r15", "simp", "simp", 1.000000, 1.000000, 0
"052", "head2", "r14", "r16", "resample", "noise", 2.000000, 2.000000, 1
"052", "head2", "r9", "r17", "noise", "jpg", 1.000000, 2.000000, 0
"052", "head2", "r11", "m4", "smooth", "noise", 2.000000, 2.000000, 1
"052", "head2", "m2", "m1", "jpg", "simp", 1.000000, 1.000000, 1
"052", "head2", "m1", "r10", "simp", "simp", 1.000000, 1.000000, 0
"052", "head2", "m0", "r15", "jpg", "simp", 2.000000, 2.000000, 0
"052", "head2", "m1", "r10", "simp", "smooth", 1.000000, 2.000000, 0
"052", "head2", "r7", "ref", "simp", "ref", 1.000000, 2.000000, 1
"052", "head2", "r13", "r8", "smooth", "noise", 2.000000, 2.000000, 0
"052", "head2", "m1", "r12", "simp", "simp", 1.000000, 1.000000, 0
"052", "head2", "r14", "m2", "jpg", "noise", 2.000000, 2.000000, 0
"052", "head2", "m4", "r8", "noise", "noise", 1.000000, 2.000000, 0
"052", "head2", "r11", "r14", "resample", "noise", 2.000000, 2.000000, 0
"052", "head2", "m4", "r7", "simp", "noise", 2.000000, 2.000000, 1
"052", "head2", "r14", "r14", "jpg", "noise", 2.000000, 2.000000, 1
"052", "head2", "r6", "m1", "resample", "simp", 1.000000, 1.000000, 1
"052", "head2", "m5", "r9", "jpg", "resample", 1.000000, 2.000000, 1
"052", "head2", "r11", "m3", "resample", "smooth", 1.000000, 2.000000, 0
"052", "head2", "r12", "r14", "simp", "noise", 2.000000, 2.000000, 1
"052", "head2", "r18", "r17", "resample", "noise", 1.000000, 1.000000, 0
"052", "head2", "r11", "r10", "smooth", "noise", 2.000000, 2.000000, 1
"055", "head2", "r8", "r6", "resample", "noise", 2.000000, 2.000000, 1
"055", "head2", "r8", "r10", "jpg", "smooth", 1.000000, 1.000000, 0
"055", "head2", "r16", "r18", "smooth", "noise", 1.000000, 1.000000, 1
"055", "head2", "r8", "r8", "jpg", "smooth", 1.000000, 1.000000, 1
"055", "head2", "m1", "r9", "noise", "noise", 2.000000, 2.000000, 0
"055", "head2", "r17", "r14", "jpg", "simp", 1.000000, 1.000000, 1
"055", "head2", "m2", "r6", "noise", "noise", 1.000000, 2.000000, 1
"055", "head2", "r7", "r12", "smooth", "smooth", 1.000000, 1.000000, 0
"055", "head2", "r14", "r9", "jpg", "noise", 2.000000, 2.000000, 0
"055", "head2", "m1", "r10", "resample", "smooth", 1.000000, 1.000000, 1
"055", "head2", "m3", "r6", "resample", "noise", 1.000000, 2.000000, 1
"055", "head2", "r18", "r6", "jpg", "noise", 2.000000, 2.000000, 1
"055", "head2", "r13", "r9", "noise", "noise", 1.000000, 2.000000, 0
"055", "head2", "r8", "r6", "jpg", "resample", 1.000000, 1.000000, 0
"055", "head2", "r13", "m0", "jpg", "resample", 2.000000, 2.000000, 0
"055", "head2", "m1", "r6", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "r13", "r6", "smooth", "noise", 2.000000, 2.000000, 0
"055", "head2", "r9", "r15", "noise", "noise", 2.000000, 2.000000, 0
"055", "head2", "r6", "r17", "resample", "smooth", 1.000000, 2.000000, 0
"055", "head2", "r14", "r15", "simp", "resample", 1.000000, 2.000000, 1
"055", "head2", "r6", "r8", "noise", "noise", 2.000000, 2.000000, 1
"055", "head2", "m0", "r6", "noise", "noise", 1.000000, 2.000000, 1
"055", "head2", "r11", "m0", "jpg", "simp", 1.000000, 2.000000, 0
"055", "head2", "r11", "m3", "jpg", "noise", 1.000000, 2.000000, 1
"055", "head2", "r8", "m4", "jpg", "smooth", 1.000000, 2.000000, 0
"055", "head2", "m1", "r10", "smooth", "noise", 2.000000, 2.000000, 1
"055", "head2", "r15", "r12", "resample", "smooth", 1.000000, 1.000000, 0
"055", "head2", "r9", "r10", "resample", "noise", 2.000000, 2.000000, 0
"055", "head2", "r18", "r12", "simp", "smooth", 1.000000, 1.000000, 1
"055", "head2", "r8", "m3", "jpg", "resample", 1.000000, 2.000000, 1
"055", "head2", "r8", "r16", "smooth", "smooth", 2.000000, 2.000000, 0
"055", "head2", "m0", "r8", "jpg", "jpg", 1.000000, 1.000000, 1
"055", "head2", "r11", "m1", "jpg", "noise", 1.000000, 1.000000, 1
"055", "head2", "m0", "r6", "noise", "noise", 2.000000, 2.000000, 0
"055", "head2", "m2", "m0", "resample", "resample", 1.000000, 2.000000, 1
"055", "head2", "r8", "r16", "jpg", "resample", 1.000000, 2.000000, 0
"055", "head2", "r12", "r18", "smooth", "noise", 1.000000, 2.000000, 0
"055", "head2", "r12", "r12", "jpg", "simp", 1.000000, 2.000000, 1
"055", "head2", "r17", "ref", "noise", "ref", 1.000000, 3.000000, 0
"055", "head2", "r8", "m5", "jpg", "noise", 1.000000, 2.000000, 0
"055", "head2", "r8", "ref", "jpg", "ref", 1.000000, 2.000000, 1
"055", "head2", "r11", "m0", "jpg", "jpg", 1.000000, 2.000000, 1
"055", "head2", "r16", "r9", "simp", "noise", 2.000000, 2.000000, 1
"055", "head2", "r16", "ref", "smooth", "ref", 2.000000, 0.000000, 1
